sentiment_set,sentiment_columns,variant,short,filtering_type,min_matches,since_date,until_date,window_size,daily_window,ewm_halflife,fsi_id,n_tweets_loaded,n_tweets_variant,n_daily_fsi,n_monthly_fsi,error
lm+finbert19+finvader,"lm_sentiment,prosusai_sentiment,finvader_sentiment",regex_m1,Reg(m≥1),regex,1,2015-01-01,2026-05-31,35,1,7,fsi_10fb5337c621,894635,93240,4160,137,
lm+finbert19+finvader,"lm_sentiment,prosusai_sentiment,finvader_sentiment",similarity_m2,Sim(m≥2),similarity,2,2015-01-01,2026-05-31,35,1,7,fsi_cdf7ff01834e,894635,97243,4160,137,
lm+finbert19+finvader,"lm_sentiment,prosusai_sentiment,finvader_sentiment",similarity_m1,Sim(m≥1),similarity,1,2015-01-01,2026-05-31,35,1,7,fsi_c52d0ddd5015,894635,295406,4160,137,
lm+finbert19+finvader,"lm_sentiment,prosusai_sentiment,finvader_sentiment",regex_m2,Reg(m≥2),regex,2,2015-01-01,2026-05-31,40,1,7,fsi_a12704a51ff5,894635,26860,4159,137,
lm+finbert19+finvader,"lm_sentiment,prosusai_sentiment,finvader_sentiment",regex_m1,Reg(m≥1),regex,1,2015-01-01,2026-05-31,40,1,7,fsi_8c1ca5e7dcf9,894635,93240,4160,137,
lm+finbert19+finvader,"lm_sentiment,prosusai_sentiment,finvader_sentiment",similarity_m2,Sim(m≥2),similarity,2,2015-01-01,2026-05-31,40,1,7,fsi_0a3f480ff587,894635,97243,4160,137,
lm+finbert19+finvader,"lm_sentiment,prosusai_sentiment,finvader_sentiment",similarity_m1,Sim(m≥1),similarity,1,2015-01-01,2026-05-31,40,1,7,fsi_2843c0d79a14,894635,295406,4160,137,
lm+finbert19+finvader,"lm_sentiment,prosusai_sentiment,finvader_sentiment",regex_m2,Reg(m≥2),regex,2,2018-01-01,2025-05-31,5,1,7,fsi_c320a451aec7,595631,19714,2708,89,
lm+finbert19+finvader,"lm_sentiment,prosusai_sentiment,finvader_sentiment",regex_m1,Reg(m≥1),regex,1,2018-01-01,2025-05-31,5,1,7,fsi_b23400dcfe9b,595631,66054,2708,89,
lm+finbert19+finvader,"lm_sentiment,prosusai_sentiment,finvader_sentiment",similarity_m2,Sim(m≥2),similarity,2,2018-01-01,2025-05-31,5,1,7,fsi_45a2a70e65e8,595631,72205,2708,89,
lm+finbert19+finvader,"lm_sentiment,prosusai_sentiment,finvader_sentiment",similarity_m1,Sim(m≥1),similarity,1,2018-01-01,2025-05-31,5,1,7,fsi_4e86b10e4add,595631,209504,2708,89,
lm+finbert19+finvader,"lm_sentiment,prosusai_sentiment,finvader_sentiment",regex_m2,Reg(m≥2),regex,2,2018-01-01,2025-05-31,10,1,7,fsi_e63d3221c1a1,595631,19714,2708,89,
lm+finbert19+finvader,"lm_sentiment,prosusai_sentiment,finvader_sentiment",regex_m1,Reg(m≥1),regex,1,2018-01-01,2025-05-31,10,1,7,fsi_416dc4078bbd,595631,66054,2708,89,
lm+finbert19+finvader,"lm_sentiment,prosusai_sentiment,finvader_sentiment",similarity_m2,Sim(m≥2),similarity,2,2018-01-01,2025-05-31,10,1,7,fsi_493d9b0bec38,595631,72205,2708,89,
lm+finbert19+finvader,"lm_sentiment,prosusai_sentiment,finvader_sentiment",similarity_m1,Sim(m≥1),similarity,1,2018-01-01,2025-05-31,10,1,7,fsi_ff42f2cd83a0,595631,209504,2708,89,
lm+finbert19+finvader,"lm_sentiment,prosusai_sentiment,finvader_sentiment",regex_m2,Reg(m≥2),regex,2,2018-01-01,2025-05-31,15,1,7,fsi_4dc4ef983b9a,595631,19714,2708,89,
lm+finbert19+finvader,"lm_sentiment,prosusai_sentiment,finvader_sentiment",regex_m1,Reg(m≥1),regex,1,2018-01-01,2025-05-31,15,1,7,fsi_2caaceb35025,595631,66054,2708,89,
lm+finbert19+finvader,"lm_sentiment,prosusai_sentiment,finvader_sentiment",similarity_m2,Sim(m≥2),similarity,2,2018-01-01,2025-05-31,15,1,7,fsi_1dc230f208a9,595631,72205,2708,89,
lm+finbert19+finvader,"lm_sentiment,prosusai_sentiment,finvader_sentiment",similarity_m1,Sim(m≥1),similarity,1,2018-01-01,2025-05-31,15,1,7,fsi_d2df94a95b73,595631,209504,2708,89,
lm+finbert19+finvader,"lm_sentiment,prosusai_sentiment,finvader_sentiment",regex_m2,Reg(m≥2),regex,2,2018-01-01,2025-05-31,20,1,7,fsi_6d1a4ccc7041,595631,19714,2708,89,
lm+finbert19+finvader,"lm_sentiment,prosusai_sentiment,finvader_sentiment",regex_m1,Reg(m≥1),regex,1,2018-01-01,2025-05-31,20,1,7,fsi_2ac3ab2d7102,595631,66054,2708,89,
lm+finbert19+finvader,"lm_sentiment,prosusai_sentiment,finvader_sentiment",similarity_m2,Sim(m≥2),similarity,2,2018-01-01,2025-05-31,20,1,7,fsi_6246afb10a56,595631,72205,2708,89,
lm+finbert19+finvader,"lm_sentiment,prosusai_sentiment,finvader_sentiment",similarity_m1,Sim(m≥1),similarity,1,2018-01-01,2025-05-31,20,1,7,fsi_7c1ebecbe1e4,595631,209504,2708,89,
lm+finbert19+finvader,"lm_sentiment,prosusai_sentiment,finvader_sentiment",regex_m2,Reg(m≥2),regex,2,2018-01-01,2025-05-31,25,1,7,fsi_5c47d6723813,595631,19714,2708,89,
lm+finbert19+finvader,"lm_sentiment,prosusai_sentiment,finvader_sentiment",regex_m1,Reg(m≥1),regex,1,2018-01-01,2025-05-31,25,1,7,fsi_6e53d8d6678f,595631,66054,2708,89,
lm+finbert19+finvader,"lm_sentiment,prosusai_sentiment,finvader_sentiment",similarity_m2,Sim(m≥2),similarity,2,2018-01-01,2025-05-31,25,1,7,fsi_87ebf6dfdd31,595631,72205,2708,89,
lm+finbert19+finvader,"lm_sentiment,prosusai_sentiment,finvader_sentiment",similarity_m1,Sim(m≥1),similarity,1,2018-01-01,2025-05-31,25,1,7,fsi_5a470e45236e,595631,209504,2708,89,
lm+finbert19+finvader,"lm_sentiment,prosusai_sentiment,finvader_sentiment",regex_m2,Reg(m≥2),regex,2,2018-01-01,2025-05-31,30,1,7,fsi_d86735d6381e,595631,19714,2708,89,
lm+finbert19+finvader,"lm_sentiment,prosusai_sentiment,finvader_sentiment",regex_m1,Reg(m≥1),regex,1,2018-01-01,2025-05-31,30,1,7,fsi_a4475fb3c5c4,595631,66054,2708,89,
lm+finbert19+finvader,"lm_sentiment,prosusai_sentiment,finvader_sentiment",similarity_m2,Sim(m≥2),similarity,2,2018-01-01,2025-05-31,30,1,7,fsi_d884539c77cc,595631,72205,2708,89,
lm+finbert19+finvader,"lm_sentiment,prosusai_sentiment,finvader_sentiment",similarity_m1,Sim(m≥1),similarity,1,2018-01-01,2025-05-31,30,1,7,fsi_964e6b47f0e9,595631,209504,2708,89,
lm+finbert19+finvader,"lm_sentiment,prosusai_sentiment,finvader_sentiment",regex_m2,Reg(m≥2),regex,2,2018-01-01,2025-05-31,35,1,7,fsi_9545359f70e3,595631,19714,2708,89,
lm+finbert19+finvader,"lm_sentiment,prosusai_sentiment,finvader_sentiment",regex_m1,Reg(m≥1),regex,1,2018-01-01,2025-05-31,35,1,7,fsi_2d26046ffb9f,595631,66054,2708,89,
lm+finbert19+finvader,"lm_sentiment,prosusai_sentiment,finvader_sentiment",similarity_m2,Sim(m≥2),similarity,2,2018-01-01,2025-05-31,35,1,7,fsi_1c10955fdb7e,595631,72205,2708,89,
lm+finbert19+finvader,"lm_sentiment,prosusai_sentiment,finvader_sentiment",similarity_m1,Sim(m≥1),similarity,1,2018-01-01,2025-05-31,35,1,7,fsi_4e562f91542c,595631,209504,2708,89,
lm+finbert19+finvader,"lm_sentiment,prosusai_sentiment,finvader_sentiment",regex_m2,Reg(m≥2),regex,2,2018-01-01,2025-05-31,40,1,7,fsi_df03270824b0,595631,19714,2708,89,
lm+finbert19+finvader,"lm_sentiment,prosusai_sentiment,finvader_sentiment",regex_m1,Reg(m≥1),regex,1,2018-01-01,2025-05-31,40,1,7,fsi_83f505878d07,595631,66054,2708,89,
lm+finbert19+finvader,"lm_sentiment,prosusai_sentiment,finvader_sentiment",similarity_m2,Sim(m≥2),similarity,2,2018-01-01,2025-05-31,40,1,7,fsi_adfd8c572657,595631,72205,2708,89,
lm+finbert19+finvader,"lm_sentiment,prosusai_sentiment,finvader_sentiment",similarity_m1,Sim(m≥1),similarity,1,2018-01-01,2025-05-31,40,1,7,fsi_3cb3fe1b9fe3,595631,209504,2708,89,
lm+finbert19+finvader,"lm_sentiment,prosusai_sentiment,finvader_sentiment",regex_m2,Reg(m≥2),regex,2,2017-01-01,2025-05-31,5,1,7,fsi_2b0c4165a592,676416,21982,3073,101,
lm+finbert19+finvader,"lm_sentiment,prosusai_sentiment,finvader_sentiment",regex_m1,Reg(m≥1),regex,1,2017-01-01,2025-05-31,5,1,7,fsi_0fe9f88cde7f,676416,73925,3073,101,
lm+finbert19+finvader,"lm_sentiment,prosusai_sentiment,finvader_sentiment",similarity_m2,Sim(m≥2),similarity,2,2017-01-01,2025-05-31,5,1,7,fsi_6885f65d9c9b,676416,79936,3073,101,
lm+finbert19+finvader,"lm_sentiment,prosusai_sentiment,finvader_sentiment",similarity_m1,Sim(m≥1),similarity,1,2017-01-01,2025-05-31,5,1,7,fsi_e56f1a5e85ce,676416,234370,3073,101,
lm+finbert19+finvader,"lm_sentiment,prosusai_sentiment,finvader_sentiment",regex_m2,Reg(m≥2),regex,2,2017-01-01,2025-05-31,10,1,7,fsi_350ae4b4af3a,676416,21982,3073,101,
lm+finbert19+finvader,"lm_sentiment,prosusai_sentiment,finvader_sentiment",regex_m1,Reg(m≥1),regex,1,2017-01-01,2025-05-31,10,1,7,fsi_98b596182d2f,676416,73925,3073,101,
lm+finbert19+finvader,"lm_sentiment,prosusai_sentiment,finvader_sentiment",similarity_m2,Sim(m≥2),similarity,2,2017-01-01,2025-05-31,10,1,7,fsi_87aa6fb462fa,676416,79936,3073,101,
lm+finbert19+finvader,"lm_sentiment,prosusai_sentiment,finvader_sentiment",similarity_m1,Sim(m≥1),similarity,1,2017-01-01,2025-05-31,10,1,7,fsi_5ff5c512f3a0,676416,234370,3073,101,
lm+finbert19+finvader,"lm_sentiment,prosusai_sentiment,finvader_sentiment",regex_m2,Reg(m≥2),regex,2,2017-01-01,2025-05-31,15,1,7,fsi_38af51bbe212,676416,21982,3073,101,
lm+finbert19+finvader,"lm_sentiment,prosusai_sentiment,finvader_sentiment",regex_m1,Reg(m≥1),regex,1,2017-01-01,2025-05-31,15,1,7,fsi_35ff249c9186,676416,73925,3073,101,
lm+finbert19+finvader,"lm_sentiment,prosusai_sentiment,finvader_sentiment",similarity_m2,Sim(m≥2),similarity,2,2017-01-01,2025-05-31,15,1,7,fsi_f97b235d8fbf,676416,79936,3073,101,
lm+finbert19+finvader,"lm_sentiment,prosusai_sentiment,finvader_sentiment",similarity_m1,Sim(m≥1),similarity,1,2017-01-01,2025-05-31,15,1,7,fsi_1597590e1b16,676416,234370,3073,101,
lm+finbert19+finvader,"lm_sentiment,prosusai_sentiment,finvader_sentiment",regex_m2,Reg(m≥2),regex,2,2017-01-01,2025-05-31,20,1,7,fsi_c8e32bb783a0,676416,21982,3073,101,
lm+finbert19+finvader,"lm_sentiment,prosusai_sentiment,finvader_sentiment",regex_m1,Reg(m≥1),regex,1,2017-01-01,2025-05-31,20,1,7,fsi_5b6bfde2fe3c,676416,73925,3073,101,
lm+finbert19+finvader,"lm_sentiment,prosusai_sentiment,finvader_sentiment",similarity_m2,Sim(m≥2),similarity,2,2017-01-01,2025-05-31,20,1,7,fsi_dbf3a3bb5716,676416,79936,3073,101,
lm+finbert19+finvader,"lm_sentiment,prosusai_sentiment,finvader_sentiment",similarity_m1,Sim(m≥1),similarity,1,2017-01-01,2025-05-31,20,1,7,fsi_1a93a075cb64,676416,234370,3073,101,
lm+finbert19+finvader,"lm_sentiment,prosusai_sentiment,finvader_sentiment",regex_m2,Reg(m≥2),regex,2,2017-01-01,2025-05-31,25,1,7,fsi_baf5cd82da33,676416,21982,3073,101,
lm+finbert19+finvader,"lm_sentiment,prosusai_sentiment,finvader_sentiment",regex_m1,Reg(m≥1),regex,1,2017-01-01,2025-05-31,25,1,7,fsi_cf30efc1d67d,676416,73925,3073,101,
lm+finbert19+finvader,"lm_sentiment,prosusai_sentiment,finvader_sentiment",similarity_m2,Sim(m≥2),similarity,2,2017-01-01,2025-05-31,25,1,7,fsi_1086c4a324a3,676416,79936,3073,101,
lm+finbert19+finvader,"lm_sentiment,prosusai_sentiment,finvader_sentiment",similarity_m1,Sim(m≥1),similarity,1,2017-01-01,2025-05-31,25,1,7,fsi_201848180041,676416,234370,3073,101,
lm+finbert19+finvader,"lm_sentiment,prosusai_sentiment,finvader_sentiment",regex_m2,Reg(m≥2),regex,2,2017-01-01,2025-05-31,30,1,7,fsi_04d42795d428,676416,21982,3073,101,
lm+finbert19+finvader,"lm_sentiment,prosusai_sentiment,finvader_sentiment",regex_m1,Reg(m≥1),regex,1,2017-01-01,2025-05-31,30,1,7,fsi_6c259df7fd69,676416,73925,3073,101,
lm+finbert19+finvader,"lm_sentiment,prosusai_sentiment,finvader_sentiment",similarity_m2,Sim(m≥2),similarity,2,2017-01-01,2025-05-31,30,1,7,fsi_90b1aecb91f3,676416,79936,3073,101,
lm+finbert19+finvader,"lm_sentiment,prosusai_sentiment,finvader_sentiment",similarity_m1,Sim(m≥1),similarity,1,2017-01-01,2025-05-31,30,1,7,fsi_25f3ce6927b6,676416,234370,3073,101,
lm+finbert19+finvader,"lm_sentiment,prosusai_sentiment,finvader_sentiment",regex_m2,Reg(m≥2),regex,2,2017-01-01,2025-05-31,35,1,7,fsi_52582b7b5e1d,676416,21982,3073,101,
lm+finbert19+finvader,"lm_sentiment,prosusai_sentiment,finvader_sentiment",regex_m1,Reg(m≥1),regex,1,2017-01-01,2025-05-31,35,1,7,fsi_b7e0c243fabd,676416,73925,3073,101,
lm+finbert19+finvader,"lm_sentiment,prosusai_sentiment,finvader_sentiment",similarity_m2,Sim(m≥2),similarity,2,2017-01-01,2025-05-31,35,1,7,fsi_fa958d1c12d4,676416,79936,3073,101,
lm+finbert19+finvader,"lm_sentiment,prosusai_sentiment,finvader_sentiment",similarity_m1,Sim(m≥1),similarity,1,2017-01-01,2025-05-31,35,1,7,fsi_da099e5b9a6a,676416,234370,3073,101,
lm+finbert19+finvader,"lm_sentiment,prosusai_sentiment,finvader_sentiment",regex_m2,Reg(m≥2),regex,2,2017-01-01,2025-05-31,40,1,7,fsi_e686796dcd7a,676416,21982,3073,101,
lm+finbert19+finvader,"lm_sentiment,prosusai_sentiment,finvader_sentiment",regex_m1,Reg(m≥1),regex,1,2017-01-01,2025-05-31,40,1,7,fsi_d9fa947f50d5,676416,73925,3073,101,
lm+finbert19+finvader,"lm_sentiment,prosusai_sentiment,finvader_sentiment",similarity_m2,Sim(m≥2),similarity,2,2017-01-01,2025-05-31,40,1,7,fsi_a385f79ffbe0,676416,79936,3073,101,
lm+finbert19+finvader,"lm_sentiment,prosusai_sentiment,finvader_sentiment",similarity_m1,Sim(m≥1),similarity,1,2017-01-01,2025-05-31,40,1,7,fsi_98a5a04cdf34,676416,234370,3073,101,
lm+finbert19+finvader,"lm_sentiment,prosusai_sentiment,finvader_sentiment",regex_m2,Reg(m≥2),regex,2,2016-01-01,2025-05-31,5,1,7,fsi_06a2bbf41511,771553,23999,3439,113,
lm+finbert19+finvader,"lm_sentiment,prosusai_sentiment,finvader_sentiment",regex_m1,Reg(m≥1),regex,1,2016-01-01,2025-05-31,5,1,7,fsi_5e689d7b842d,771553,82118,3439,113,
lm+finbert19+finvader,"lm_sentiment,prosusai_sentiment,finvader_sentiment",similarity_m2,Sim(m≥2),similarity,2,2016-01-01,2025-05-31,5,1,7,fsi_0786e775c549,771553,87422,3439,113,
lm+finbert19+finvader,"lm_sentiment,prosusai_sentiment,finvader_sentiment",similarity_m1,Sim(m≥1),similarity,1,2016-01-01,2025-05-31,5,1,7,fsi_71748ac83052,771553,260652,3439,113,
lm+finbert19+finvader,"lm_sentiment,prosusai_sentiment,finvader_sentiment",regex_m2,Reg(m≥2),regex,2,2016-01-01,2025-05-31,10,1,7,fsi_3c0a758574b0,771553,23999,3439,113,
lm+finbert19+finvader,"lm_sentiment,prosusai_sentiment,finvader_sentiment",regex_m1,Reg(m≥1),regex,1,2016-01-01,2025-05-31,10,1,7,fsi_03bddee0279a,771553,82118,3439,113,
lm+finbert19+finvader,"lm_sentiment,prosusai_sentiment,finvader_sentiment",similarity_m2,Sim(m≥2),similarity,2,2016-01-01,2025-05-31,10,1,7,fsi_2106ed2d06ec,771553,87422,3439,113,
lm+finbert19+finvader,"lm_sentiment,prosusai_sentiment,finvader_sentiment",similarity_m1,Sim(m≥1),similarity,1,2016-01-01,2025-05-31,10,1,7,fsi_bfe21b6ae2f8,771553,260652,3439,113,
lm+finbert19+finvader,"lm_sentiment,prosusai_sentiment,finvader_sentiment",regex_m2,Reg(m≥2),regex,2,2016-01-01,2025-05-31,15,1,7,fsi_0f18ce91c756,771553,23999,3439,113,
lm+finbert19+finvader,"lm_sentiment,prosusai_sentiment,finvader_sentiment",regex_m1,Reg(m≥1),regex,1,2016-01-01,2025-05-31,15,1,7,fsi_c3a30af738d6,771553,82118,3439,113,
lm+finbert19+finvader,"lm_sentiment,prosusai_sentiment,finvader_sentiment",similarity_m2,Sim(m≥2),similarity,2,2016-01-01,2025-05-31,15,1,7,fsi_c85e6f8e3e14,771553,87422,3439,113,
lm+finbert19+finvader,"lm_sentiment,prosusai_sentiment,finvader_sentiment",similarity_m1,Sim(m≥1),similarity,1,2016-01-01,2025-05-31,15,1,7,fsi_f7a856db357b,771553,260652,3439,113,
lm+finbert19+finvader,"lm_sentiment,prosusai_sentiment,finvader_sentiment",regex_m2,Reg(m≥2),regex,2,2016-01-01,2025-05-31,20,1,7,fsi_4f0aad759abb,771553,23999,3439,113,
lm+finbert19+finvader,"lm_sentiment,prosusai_sentiment,finvader_sentiment",regex_m1,Reg(m≥1),regex,1,2016-01-01,2025-05-31,20,1,7,fsi_19ea72dc158a,771553,82118,3439,113,
lm+finbert19+finvader,"lm_sentiment,prosusai_sentiment,finvader_sentiment",similarity_m2,Sim(m≥2),similarity,2,2016-01-01,2025-05-31,20,1,7,fsi_e2b015539aae,771553,87422,3439,113,
lm+finbert19+finvader,"lm_sentiment,prosusai_sentiment,finvader_sentiment",similarity_m1,Sim(m≥1),similarity,1,2016-01-01,2025-05-31,20,1,7,fsi_6243da448dea,771553,260652,3439,113,
lm+finbert19+finvader,"lm_sentiment,prosusai_sentiment,finvader_sentiment",regex_m2,Reg(m≥2),regex,2,2016-01-01,2025-05-31,25,1,7,fsi_0e3b80a51131,771553,23999,3439,113,
lm+finbert19+finvader,"lm_sentiment,prosusai_sentiment,finvader_sentiment",regex_m1,Reg(m≥1),regex,1,2016-01-01,2025-05-31,25,1,7,fsi_38abe1d4d153,771553,82118,3439,113,
lm+finbert19+finvader,"lm_sentiment,prosusai_sentiment,finvader_sentiment",similarity_m2,Sim(m≥2),similarity,2,2016-01-01,2025-05-31,25,1,7,fsi_73d89a1e2ae6,771553,87422,3439,113,
lm+finbert19+finvader,"lm_sentiment,prosusai_sentiment,finvader_sentiment",similarity_m1,Sim(m≥1),similarity,1,2016-01-01,2025-05-31,25,1,7,fsi_e19d79b2b472,771553,260652,3439,113,
lm+finbert19+finvader,"lm_sentiment,prosusai_sentiment,finvader_sentiment",regex_m2,Reg(m≥2),regex,2,2016-01-01,2025-05-31,30,1,7,fsi_7ac2ca5fd471,771553,23999,3439,113,
lm+finbert19+finvader,"lm_sentiment,prosusai_sentiment,finvader_sentiment",regex_m1,Reg(m≥1),regex,1,2016-01-01,2025-05-31,30,1,7,fsi_3ddd909c2985,771553,82118,3439,113,
lm+finbert19+finvader,"lm_sentiment,prosusai_sentiment,finvader_sentiment",similarity_m2,Sim(m≥2),similarity,2,2016-01-01,2025-05-31,30,1,7,fsi_ae09d8d9fce4,771553,87422,3439,113,
lm+finbert19+finvader,"lm_sentiment,prosusai_sentiment,finvader_sentiment",similarity_m1,Sim(m≥1),similarity,1,2016-01-01,2025-05-31,30,1,7,fsi_f372b7bc2b97,771553,260652,3439,113,
lm+finbert19+finvader,"lm_sentiment,prosusai_sentiment,finvader_sentiment",regex_m2,Reg(m≥2),regex,2,2016-01-01,2025-05-31,35,1,7,fsi_be637b9509c2,771553,23999,3439,113,
lm+finbert19+finvader,"lm_sentiment,prosusai_sentiment,finvader_sentiment",regex_m1,Reg(m≥1),regex,1,2016-01-01,2025-05-31,35,1,7,fsi_7c5ea86edef0,771553,82118,3439,113,
lm+finbert19+finvader,"lm_sentiment,prosusai_sentiment,finvader_sentiment",similarity_m2,Sim(m≥2),similarity,2,2016-01-01,2025-05-31,35,1,7,fsi_66abbbdbf43b,771553,87422,3439,113,
lm+finbert19+finvader,"lm_sentiment,prosusai_sentiment,finvader_sentiment",similarity_m1,Sim(m≥1),similarity,1,2016-01-01,2025-05-31,35,1,7,fsi_e587971f5bce,771553,260652,3439,113,
lm+finbert19+finvader,"lm_sentiment,prosusai_sentiment,finvader_sentiment",regex_m2,Reg(m≥2),regex,2,2016-01-01,2025-05-31,40,1,7,fsi_2b3ce746de66,771553,23999,3439,113,
lm+finbert19+finvader,"lm_sentiment,prosusai_sentiment,finvader_sentiment",regex_m1,Reg(m≥1),regex,1,2016-01-01,2025-05-31,40,1,7,fsi_ed79ab0584c7,771553,82118,3439,113,
lm+finbert19+finvader,"lm_sentiment,prosusai_sentiment,finvader_sentiment",similarity_m2,Sim(m≥2),similarity,2,2016-01-01,2025-05-31,40,1,7,fsi_f2d718c79cb9,771553,87422,3439,113,
lm+finbert19+finvader,"lm_sentiment,prosusai_sentiment,finvader_sentiment",similarity_m1,Sim(m≥1),similarity,1,2016-01-01,2025-05-31,40,1,7,fsi_2003aa5e25b6,771553,260652,3439,113,
lm+finbert19+finvader,"lm_sentiment,prosusai_sentiment,finvader_sentiment",regex_m2,Reg(m≥2),regex,2,2015-01-01,2025-05-31,5,1,7,fsi_d1cc69ab86e3,859901,25663,3803,125,
lm+finbert19+finvader,"lm_sentiment,prosusai_sentiment,finvader_sentiment",regex_m1,Reg(m≥1),regex,1,2015-01-01,2025-05-31,5,1,7,fsi_c4606c561b9d,859901,88762,3804,125,
lm+finbert19+finvader,"lm_sentiment,prosusai_sentiment,finvader_sentiment",similarity_m2,Sim(m≥2),similarity,2,2015-01-01,2025-05-31,5,1,7,fsi_a48840cbf125,859901,93390,3804,125,
lm+finbert19+finvader,"lm_sentiment,prosusai_sentiment,finvader_sentiment",similarity_m1,Sim(m≥1),similarity,1,2015-01-01,2025-05-31,5,1,7,fsi_bd2e67cf29cf,859901,283148,3804,125,
lm+finbert19+finvader,"lm_sentiment,prosusai_sentiment,finvader_sentiment",regex_m2,Reg(m≥2),regex,2,2015-01-01,2025-05-31,10,1,7,fsi_15409cf62752,859901,25663,3803,125,
lm+finbert19+finvader,"lm_sentiment,prosusai_sentiment,finvader_sentiment",regex_m1,Reg(m≥1),regex,1,2015-01-01,2025-05-31,10,1,7,fsi_1d496a425f9e,859901,88762,3804,125,
lm+finbert19+finvader,"lm_sentiment,prosusai_sentiment,finvader_sentiment",similarity_m2,Sim(m≥2),similarity,2,2015-01-01,2025-05-31,10,1,7,fsi_983f595b5e7c,859901,93390,3804,125,
lm+finbert19+finvader,"lm_sentiment,prosusai_sentiment,finvader_sentiment",similarity_m1,Sim(m≥1),similarity,1,2015-01-01,2025-05-31,10,1,7,fsi_7f11b1be5e4c,859901,283148,3804,125,
lm+finbert19+finvader,"lm_sentiment,prosusai_sentiment,finvader_sentiment",regex_m2,Reg(m≥2),regex,2,2015-01-01,2025-05-31,15,1,7,fsi_7db1c05c179d,859901,25663,3803,125,
lm+finbert19+finvader,"lm_sentiment,prosusai_sentiment,finvader_sentiment",regex_m1,Reg(m≥1),regex,1,2015-01-01,2025-05-31,15,1,7,fsi_c58257a2178e,859901,88762,3804,125,
lm+finbert19+finvader,"lm_sentiment,prosusai_sentiment,finvader_sentiment",similarity_m2,Sim(m≥2),similarity,2,2015-01-01,2025-05-31,15,1,7,fsi_83851ae2608c,859901,93390,3804,125,
lm+finbert19+finvader,"lm_sentiment,prosusai_sentiment,finvader_sentiment",similarity_m1,Sim(m≥1),similarity,1,2015-01-01,2025-05-31,15,1,7,fsi_d461e39b759c,859901,283148,3804,125,
lm+finbert19+finvader,"lm_sentiment,prosusai_sentiment,finvader_sentiment",regex_m2,Reg(m≥2),regex,2,2015-01-01,2025-05-31,20,1,7,fsi_14eaf8ef1f68,859901,25663,3803,125,
lm+finbert19+finvader,"lm_sentiment,prosusai_sentiment,finvader_sentiment",regex_m1,Reg(m≥1),regex,1,2015-01-01,2025-05-31,20,1,7,fsi_fa7a504b3d59,859901,88762,3804,125,
lm+finbert19+finvader,"lm_sentiment,prosusai_sentiment,finvader_sentiment",similarity_m2,Sim(m≥2),similarity,2,2015-01-01,2025-05-31,20,1,7,fsi_1fc06076368b,859901,93390,3804,125,
lm+finbert19+finvader,"lm_sentiment,prosusai_sentiment,finvader_sentiment",similarity_m1,Sim(m≥1),similarity,1,2015-01-01,2025-05-31,20,1,7,fsi_5f7e3ad82a99,859901,283148,3804,125,
lm+finbert19+finvader,"lm_sentiment,prosusai_sentiment,finvader_sentiment",regex_m2,Reg(m≥2),regex,2,2015-01-01,2025-05-31,25,1,7,fsi_38ba838d310b,859901,25663,3803,125,
lm+finbert19+finvader,"lm_sentiment,prosusai_sentiment,finvader_sentiment",regex_m1,Reg(m≥1),regex,1,2015-01-01,2025-05-31,25,1,7,fsi_d222894d2b75,859901,88762,3804,125,
lm+finbert19+finvader,"lm_sentiment,prosusai_sentiment,finvader_sentiment",similarity_m2,Sim(m≥2),similarity,2,2015-01-01,2025-05-31,25,1,7,fsi_78e23c709efe,859901,93390,3804,125,
lm+finbert19+finvader,"lm_sentiment,prosusai_sentiment,finvader_sentiment",similarity_m1,Sim(m≥1),similarity,1,2015-01-01,2025-05-31,25,1,7,fsi_0cd4fcafe007,859901,283148,3804,125,
lm+finbert19+finvader,"lm_sentiment,prosusai_sentiment,finvader_sentiment",regex_m2,Reg(m≥2),regex,2,2015-01-01,2025-05-31,30,1,7,fsi_230e8fa815b2,859901,25663,3803,125,
lm+finbert19+finvader,"lm_sentiment,prosusai_sentiment,finvader_sentiment",regex_m1,Reg(m≥1),regex,1,2015-01-01,2025-05-31,30,1,7,fsi_49aaf238aa3d,859901,88762,3804,125,
lm+finbert19+finvader,"lm_sentiment,prosusai_sentiment,finvader_sentiment",similarity_m2,Sim(m≥2),similarity,2,2015-01-01,2025-05-31,30,1,7,fsi_45a9967c436e,859901,93390,3804,125,
lm+finbert19+finvader,"lm_sentiment,prosusai_sentiment,finvader_sentiment",similarity_m1,Sim(m≥1),similarity,1,2015-01-01,2025-05-31,30,1,7,fsi_3bab77a6deae,859901,283148,3804,125,
lm+finbert19+finvader,"lm_sentiment,prosusai_sentiment,finvader_sentiment",regex_m2,Reg(m≥2),regex,2,2015-01-01,2025-05-31,35,1,7,fsi_bf4b46106994,859901,25663,3803,125,
lm+finbert19+finvader,"lm_sentiment,prosusai_sentiment,finvader_sentiment",regex_m1,Reg(m≥1),regex,1,2015-01-01,2025-05-31,35,1,7,fsi_863e21e60da7,859901,88762,3804,125,
lm+finbert19+finvader,"lm_sentiment,prosusai_sentiment,finvader_sentiment",similarity_m2,Sim(m≥2),similarity,2,2015-01-01,2025-05-31,35,1,7,fsi_1d3f84c83a08,859901,93390,3804,125,
